timestamp ,longitude ,latitude ,altitude ,RH ,Temperature ,iAQ-Core status ,CO2 ppm ,TVOC ppb ,PM 2.5 (ug/m3) ,PM 10 (ug/m3) 
2019-02-28 14:27:39,10.437514858118695,63.42218803329817,131.0,20.08667,25.188292999999998,0,460,128,1,2
2019-02-28 14:28:54,10.437629449677722,63.42218803329817,130.300003,20.037842,25.188292999999998,0,450,125,1,2
2019-02-28 14:30:09,10.437744041236746,63.42230262485718,123.300003,19.665526999999997,25.218506,0,451,126,1,2
2019-02-28 14:31:24,10.437686745457231,63.42224532907768,111.5,19.763184,25.208435,0,459,128,1,2
2019-02-28 14:32:35,10.437686745457231,63.42218803329817,104.400002,19.573975,25.198364,0,456,127,1,2
2019-02-28 14:33:47,10.437858632795773,63.42213073751864,97.400002,19.494629,25.188292999999998,0,453,126,1,2
2019-02-28 14:35:02,10.437686745457231,63.42218803329817,97.699997,19.519043,25.188292999999998,0,454,127,1,2
2019-02-28 14:36:18,10.437629449677722,63.42218803329817,98.599998,19.415283,25.198364,0,450,125,1,2
2019-02-28 14:37:32,10.437686745457231,63.42224532907768,103.5,19.268798999999998,25.198364,0,454,127,1,2
2019-02-28 14:38:44,10.437514858118695,63.42230262485718,108.0,19.378662,25.188292999999998,0,450,125,1,2
2019-02-28 14:39:59,10.43745756233918,63.42224532907768,106.699997,19.323729999999998,25.188292999999998,0,456,127,1,2
2019-02-28 14:41:15,10.437629449677722,63.42224532907768,104.599998,19.299316,25.178223000000003,0,458,128,1,2
2019-02-28 14:42:30,10.437572153898207,63.42224532907768,103.800003,19.268798999999998,25.188292999999998,0,451,126,1,2
2019-02-28 14:43:41,10.437572153898207,63.42218803329817,104.400002,19.287109,25.188292999999998,0,450,125,1,2
2019-02-28 14:44:57,10.437629449677722,63.42213073751864,102.599998,19.250488,25.178223000000003,0,450,125,1,2
2019-02-28 14:46:11,10.437572153898207,63.42218803329817,102.699997,19.396973000000003,25.158081,0,452,126,1,2
2019-02-28 14:47:27,10.437629449677722,63.42218803329817,104.099998,19.390869,25.158081,0,455,127,1,2
2019-02-28 14:48:38,10.437572153898207,63.42224532907768,104.800003,19.348145000000002,25.14801,0,450,125,1,2
2019-02-28 14:49:50,10.437801337016259,63.42224532907768,105.800003,19.470215,25.14801,0,451,126,1,2
2019-02-28 14:51:05,10.437686745457231,63.42218803329817,105.400002,19.390869,25.14801,0,450,125,1,2
2019-02-28 14:52:20,10.437744041236746,63.42213073751864,105.300003,19.42749,25.158081,0,457,127,1,2
2019-02-28 14:53:35,10.437744041236746,63.42213073751864,105.0,19.42749,25.14801,0,454,127,1,2
2019-02-28 14:54:47,10.43745756233918,63.42224532907768,103.800003,19.348145000000002,25.14801,0,458,128,1,2
